高雄市,Ⅲ-48,竹滬,196,400,120.2274821,22.8605917,台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,北,3.5,3.5,,,,,,0.9,5607,19,243,0,85,4102,10056,8717,83465,1156,17,18,0.53,
高雄市,Ⅲ-48,竹滬,196,400,120.2274821,22.8605917,台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,南,3.5,3.5,,,,,,0.9,5425,22,213,0,82,4377,10119,8650,83988,1315,7,8,0.53,
高雄市,Ⅲ-49,維仁橋,204,100,120.2437198,22.79411272,台17線,彌陀,梓官,203,77,211,59,平原區,8,24.3,北,3.7,3.7,,,,2.1,,1.2,6119,16,254,5,119,5428,11941,10696,95528,2270,7,8,0.58,
高雄市,Ⅲ-49,維仁橋,204,100,120.2437198,22.79411272,台17線,彌陀,梓官,203,77,211,59,平原區,8,24.3,南,3.7,3.7,,,,2.1,,1.4,6152,17,286,3,92,5227,11777,10551,94216,1667,17,18,0.58,
高雄市,Ⅲ-50,北界橋,211,800,120.2704719,22.73127151,台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,北,3.5,3.5,,,,2,,1.5,10066,88,186,2,104,10657,21103,18255,301773,2242,7,8,0.51,
高雄市,Ⅲ-50,北界橋,211,800,120.2704719,22.73127151,台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,南,3.5,3.5,,,,2.8,,1.5,10993,89,201,2,123,11270,22678,19693,324295,2302,17,18,0.51,
高雄市,Ⅲ-51,中坑門,244,50,120.3690515,22.50668918,台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,北,3.5,3.6,,,,4.8,,0.7,7255,93,344,1,590,10505,18788,17038,420851,2860,7,8,0.6,
高雄市,Ⅲ-51,中坑門,244,50,120.3690515,22.50668918,台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,南,3.5,3.6,,,,4.8,,0.4,7678,95,355,2,677,10701,19508,17882,436979,1921,17,18,0.6,
高雄市,Ⅲ-52,石化二橋,248,300,120.4089974,22.49824973,台17線,林園,雙園大橋,247,804,251,0,平原區,3.2,19,北,3.5,3.5,,,,,,2,6296,40,293,1,511,5242,12383,11477,39626,1433,7,8,0.55,
高雄市,Ⅲ-52,石化二橋,248,300,120.4089974,22.49824973,台17線,林園,雙園大橋,247,804,251,0,平原區,3.2,19,南,3.5,3.5,,,,,,2,6138,40,337,2,588,5708,12813,11899,41002,1173,17,18,0.55,
屏東縣,Ⅲ-53,東港監工站,251,900,120.4424187,22.49670704,台17線,雙園大橋,烏龍,251,0,253,252,平原區,2.3,18.2,北,3.5,4,,,,,,0.9,8612,39,246,1,250,6704,15852,13815,36460,2079,7,8,0.57,
屏東縣,Ⅲ-53,東港監工站,251,900,120.4424187,22.49670704,台17線,雙園大橋,烏龍,251,0,253,252,平原區,2.3,18.2,南,3.5,4,,,,,,0.9,8304,40,276,1,263,6673,15557,13574,35781,1549,17,18,0.57,
屏東縣,Ⅲ-54,東港大橋南,254,900,120.456861,22.478823,台17線,烏龍,東港,253,252,255,908,平原區,2.7,20.4,北,3.6,3.6,,,,2.1,,0.2,10140,118,244,2,191,7595,18290,16579,49383,1808,7,8,0.53,雙側路肩為自行車行人車道
屏東縣,Ⅲ-54,東港大橋南,254,900,120.456861,22.478823,台17線,烏龍,東港,253,252,255,908,平原區,2.7,20.4,南,3.6,3.6,,,,2.1,,0.2,10419,111,224,0,160,8413,19327,17291,52183,1581,17,18,0.53,雙側路肩為自行車行人車道
屏東縣,Ⅲ-55,仁和國小,262,900,120.5115646,22.43840165,台17線,東港,林邊,255,908,264,134,平原區,8.2,17.4,北,3.5,4.2,,,,,,0.9,8225,99,299,5,146,3101,11875,11137,97375,1178,15,16,0.5,
屏東縣,Ⅲ-55,仁和國小,262,900,120.5115646,22.43840165,台17線,東港,林邊,255,908,264,134,平原區,8.2,17.4,南,3.5,4.2,,,,,,0.9,8025,95,265,3,175,2917,11480,10850,94136,1161,11,12,0.5,
屏東縣,Ⅲ-56,佳冬農會,268,300,120.5559506,22.41263852,台17線,林邊,水底寮,264,134,274,129,平原區,10,19,北,3.5,4,,,,,,1,4713,104,172,0,77,1630,6696,6336,66960,825,15,16,0.5,
屏東縣,Ⅲ-56,佳冬農會,268,300,120.5559506,22.41263852,台17線,林邊,水底寮,264,134,274,129,平原區,10,19,南,3.5,4,,,,,,1,4785,90,166,0,95,2102,7238,6715,72380,840,11,12,0.5,
